지점,시작일,종료일,지점명,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
929,2015-12-26,2017-08-25,개천,부산지방기상청(159),35.1136,128.3069,130.1,,,,
929,2015-07-13,2015-12-26,개천,부산지방기상청(159),35.0989,128.2586,74.14,,,,
929,1993-11-13,2015-07-13,개천,통영기상대(162),35.0989,128.2586,74.14,,,,
930,2015-07-13,,사량도,부산지방기상청(159),34.8101,128.2375,6,,,,
930,2012-12-11,2015-07-13,사량도,통영기상대(162),34.8101,128.2375,6,,,,
930,1993-11-13,2012-12-11,사량도,통영기상대(162),34.8436,128.2251,15.17,,,,
931,2015-07-13,,욕지도,부산지방기상청(159),34.6223,128.2735,73.47,,,,
931,2011-11-02,2015-07-13,욕지도,통영기상대(162),34.6192,128.2759,80,,,,
931,1993-11-13,2011-11-02,욕지도,통영기상대(162),34.6363,128.2634,13.58,,,,
932,2015-12-24,,하동,창원기상대(155),35.0603,127.7664,8,,,,
932,2015-07-13,2015-12-24,하동,창원기상대(155),35.0721,127.7455,21.57,,,,
932,2007-09-06,2015-07-13,하동,진주기상대(192),35.0721,127.7455,21.57,,,,
932,1998-07-01,2007-09-06,하동,진주기상대(192),35.050,127.750,21,,,,
932,1993-11-13,1998-07-01,하동,통영기상대(162),35.050,127.750,60,,,,
933,2015-07-13,,금남,창원기상대(155),34.9966,127.8324,43,,,,
933,2011-12-13,2015-07-13,금남,진주기상대(192),34.9966,127.8324,43,,,,
933,1998-07-01,2011-12-13,금남,진주기상대(192),34.9506,127.859,11.33,,,,
933,1993-11-13,1998-07-01,금남,통영기상대(162),34.950,127.870,10,,,,
934,2015-07-13,,수곡,창원기상대(155),35.2217,127.9284,132,,,,
934,2012-12-19,2015-07-13,수곡,진주기상대(192),35.2217,127.9284,132,,,,
934,1993-10-13,2012-12-19,수곡,진주기상대(192),35.1986,127.9322,72.48,,,,
935,2015-07-13,,청덕,울산기상대(152),35.5698,128.3411,22.15,,,,
935,2008-09-10,2015-07-13,청덕,거창기상대(284),35.5698,128.3411,22.15,,,,
935,1993-11-14,2008-09-10,청덕,진주기상대(192),35.550,128.320,30,,,,
936,2011-03-11,,신포,창원기상대(155),35.3326,128.2023,61.9,,,,
936,2010-06-04,2011-03-10,의령,창원기상대(155),35.3311,128.2036,51,,,,
936,2000-10-06,2010-06-03,의령,창원기상대(155),35.3167,128.2833,47,,,,
936,1993-11-13,2000-10-06,화정,진주기상대(192),35.2769,128.2116,148,,,,
937,2010-06-29,,해운대,부산지방기상청(159),35.1761,129.1624,62.98,,,,
937,2007-11-29,2010-06-28,해운대,부산지방기상청(159),35.1749,129.1663,69.82,,,7.000,
937,1994-12-16,2007-11-28,해운대,부산지방기상청(159),35.1604,129.1669,25,,,,
938,2012-12-07,,부산진,부산지방기상청(159),35.1589,129.0192,114,,,,
938,2009-05-08,2012-12-07,부산진,부산지방기상청(159),35.154,129.0507,17.55,,,,
938,2004-02-26,2009-05-08,부산진,부산지방기상청(159),35.1472,129.0514,83,,,,
938,1998-10-23,2004-02-26,부산진,부산지방기상청(159),35.1333,129.050,35,,,,
938,1994-12-16,1998-10-23,부산진,부산지방기상청(159),35.161,129.0613,35,,,,
939,2014-04-03,,금정구,부산지방기상청(159),35.2932,129.1035,53.11,,,,
939,2011-04-03,2014-04-03,금정구,부산지방기상청(159),35.2323,129.0846,71.08,,,7.000,
939,2007-11-30,2011-04-03,금정구,부산지방기상청(159),35.2354,129.0824,71.08,,,7.000,
939,1994-12-17,2007-11-30,금정구,부산지방기상청(159),35.2289,129.0831,68,,,,
940,2014-11-14,,동래,부산지방기상청(159),35.2091,129.0901,70.07,,,,
940,2011-03-24,2014-11-14,동래,부산지방기상청(159),35.2084,129.083,18.89,,,,
940,2005-04-28,2011-03-24,동래구,부산지방기상청(159),35.2053,129.0856,18,,,,
940,2002-02-01,2005-04-28,동래구,부산지방기상청(159),35.2028,129.085,14.5,,,,
940,1994-12-17,2002-02-01,동래구,부산지방기상청(159),35.1911,129.0787,25,,,,
941,2015-10-01,,북구,부산지방기상청(159),35.213,129.0026,5.52,,,,
941,2008-06-13,2015-10-01,북구,부산지방기상청(159),35.204,128.9981,34.54,,,7.000,
941,1994-12-17,2008-06-13,북구,부산지방기상청(159),35.1926,129.0065,141,,,,
942,2009-05-15,,대연,부산지방기상청(159),35.135,129.1045,14.86,,,,
942,1994-12-16,2009-05-15,대연,부산지방기상청(159),35.1304,129.1051,4,,,,
943,2017-08-25,,매곡,울산기상대(152),35.6674,129.3753,469,,,,
943,2015-07-29,2017-08-25,매곡,울산기상대(152),35.6672,129.3753,473,,,,
943,1994-12-18,2015-07-29,공단,울산기상대(152),35.5076,129.3519,12.4,,,,
944,2012-10-05,,길곡,울산기상대(152),35.3853,128.5706,23,,,,
944,1994-12-20,2012-10-05,길곡,창원기상대(155),35.387,128.569,23.48,,,,
945,2015-07-13,,대병,울산기상대(152),35.5345,127.990,226.87,,,,
945,2013-10-17,2015-07-13,대병,거창기상대(284),35.5345,127.990,226.87,,,,
945,1994-12-26,2013-10-17,대병,거창기상대(284),35.5345,127.990,224,,,,
946,2015-07-13,,북상,울산기상대(152),35.7798,127.8183,324.91,,,,
946,2011-11-25,2015-07-13,북상,거창기상대(284),35.7798,127.8183,324.91,,,,
946,1994-12-26,2011-11-25,북상,거창기상대(284),35.7773,127.8193,327.44,,,,
947,2015-07-13,,명사,부산지방기상청(159),34.7219,128.5908,30.51,,,,
947,2011-12-21,2015-07-13,명사,통영기상대(162),34.722,128.5908,31,,,,
947,1998-04-24,2011-12-21,명사,통영기상대(162),34.7257,128.6036,11.18,,,,
947,1994-12-21,1998-04-24,석곡,통영기상대(162),34.730,128.680,25,,,,
948,2015-12-09,,삼장,창원기상대(155),35.3106,127.8358,139.4,,,,
948,2015-07-13,2015-12-09,삼장,창원기상대(155),35.2984,127.8319,134.47,,,,
948,2007-09-04,2015-07-13,삼장,진주기상대(192),35.2984,127.8319,134.47,,,,
948,1999-06-07,2007-09-04,삼장,진주기상대(192),35.2833,127.850,137,,,,
949,2012-12-20,,정자,울산기상대(152),35.6375,129.441,8,,,,
949,2007-10-01,2012-12-20,정자,울산기상대(152),35.6144,129.4496,11.04,,,,
949,1999-06-03,2007-10-01,정자,울산기상대(152),35.5833,129.450,10,,,,
950,2011-12-08,,사하,부산지방기상청(159),35.0901,128.9838,127,,,,
950,2001-09-15,2011-12-08,수영만,부산지방기상청(159),35.1612,129.1381,11.14,,,,
951,2015-07-13,,내장산,전주기상대(146),35.5087,126.9073,107.77,,,,
951,2010-08-14,2015-07-13,내장산,정읍기상대(245),35.5087,126.9073,107.77,,,,
951,1999-06-02,2010-08-14,내장산,정읍기상대(245),35.4667,126.900,199,,,,
953,2015-07-13,,장목,부산지방기상청(159),34.9984,128.6798,30.87,,,,
953,2011-12-15,2015-07-13,장목,통영기상대(162),34.9985,128.6796,33,,,,
953,2003-06-07,2011-12-15,장목,통영기상대(162),34.9924,128.6741,26.01,,,,
954,2010-11-24,,온산,울산기상대(152),35.431,129.3601,59.44,,,,
954,2008-06-27,2010-11-24,두서,울산기상대(152),35.6178,129.1448,123.38,,,7.000,
955,2001-12-01,,서수도,인천기상대(112),37.325,126.3933,18,,,,
956,2001-12-01,,가대암,,36.770,125.9767,16,,,,
957,2003-10-01,,십이동파,전주기상대(146),35.9867,126.225,95,,,,
958,2003-10-01,,갈매여,전주기상대(146),35.6133,126.245,15,,,,
959,2003-10-01,,해수서,광주지방기상청(156),34.2633,126.0267,12,,,,
960,2004-12-10,,지귀도,제주지방기상청(184),33.2233,126.6542,18,,,,
961,2017-08-25,,간여암,광주지방기상청(156),34.285,127.8578,27,,,,
961,2005-12-12,2017-08-25,간여암,광주지방기상청(156),34.285,127.8578,26.5,,,,
962,2008-03-06,2018-10-06,광안,부산지방기상청(159),35.1317,129.1358,12,,,,
963,2009-07-18,,이덕서,울산기상대(152),35.5667,129.475,16,,,,
966,2017-12-22,,풍도,인천기상대(112),37.1161,126.3856,38,,,,
966,2012-11-15,2017-12-22,풍도,인천기상대(112),37.1161,126.3856,38,,,,
967,2017-12-22,,도리도,인천기상대(112),37.1189,126.6128,70,,,,
967,2012-11-15,2017-12-22,도리도,인천기상대(112),37.1189,126.6128,70,,,,
968,2017-12-06,,남항 *,부산지방기상청(159),35.081,129.045,78.58,,,,
968,2013-06-01,2017-12-06,남항,부산지방기상청(159),35.081,129.045,78.58,,,,
968,2010-11-22,2013-05-31,남항,부산지방기상청(159),35.081,129.045,78.58,,,,
969,2017-12-06,,북항 *,부산지방기상청(159),35.091,129.127,37.72,,,,
969,2013-06-01,2017-12-06,북항,부산지방기상청(159),35.091,129.127,37.72,,,,
969,2010-11-22,2013-05-31,북항,부산지방기상청(159),35.091,129.127,37.72,,,,
970,2018-02-01,,철원장흥,춘천기상대(101),38.2014,127.2502,181,,,,
970,2018-01-08,2018-02-01,철원(농),춘천기상대(101),38.2014,127.2502,181,,,,
970,2015-07-13,2018-01-08,철원(농),춘천기상대(101),38.2014,127.2502,181,,,,
970,2011-06-20,2015-07-13,철원(농),철원기상대(95),38.2014,127.2502,181,,,,
970,2003-08-01,2011-06-07,철원(농),철원기상대(95),38.1451,127.3063,154.22,,,,
971,2003-08-06,,수원(농),,37.2721,126.9853,34.15,,,,
972,2019-01-01,,안동옥동,안동기상대(136),36.5499,128.683,89,,,,
972,2011-09-09,2019-01-01,안동(농),안동기상대(136),36.5499,128.683,89,,,,
972,2003-08-14,2011-09-07,안동(농),안동기상대(136),36.5701,128.7095,139.39,,,,
973,2019-01-01,,화순능주,광주지방기상청(156),35.0719,127.2412,74.38,,,,
973,2016-10-19,2019-01-01,순천(농),광주지방기상청(156),35.0719,127.2412,74.38,,,,
973,2015-07-13,2016-10-19,순천(농),여수기상대(168),35.0719,127.2412,74.38,,,,
973,2003-08-13,2015-07-13,순천(농),순천기상대(174),35.0719,127.2412,74.38,,,,
974,2018-02-01,,대곡,창원기상대(155),35.2439,128.1547,22,,,,
974,2018-01-08,2018-02-01,진주(농),창원기상대(155),35.2439,128.1547,22,,,,
974,2015-07-13,2018-01-08,진주(농),창원기상대(155),35.2439,128.1547,22,,,,
974,2013-09-12,2015-07-13,진주(농),진주기상대(192),35.2439,128.1547,22,,,,
974,2005-11-24,2013-08-25,진주(농),진주기상대(192),35.1638,128.040,27.14,,,,
974,2003-08-08,2005-11-22,진주(농),진주기상대(192),35.2054,128.1213,21.32,,,,
975,2018-01-08,2018-02-01,전주(농),전주기상대(146),35.945,126.9943,15,,,,
975,2011-06-20,2018-01-08,전주(농),전주기상대(146),35.945,126.9943,15,,,,
975,2006-08-02,2011-06-13,전주(농),전주기상대(146),35.8185,127.1571,61.14,,,,
977,2018-02-01,,오창가곡,청주기상대(131),36.6363,127.4428,56.36,,,,
977,2017-12-16,2018-02-01,청주(농),청주기상대(131),36.6363,127.4428,56.36,,,,
977,2006-08-02,2017-12-16,청주(농),청주기상대(131),36.6363,127.4428,56.36,,,,
978,2018-02-01,,춘천신북,춘천기상대(101),37.9026,127.7378,76.8,,,,
978,2018-01-08,2018-02-01,춘천(농),춘천기상대(101),37.9026,127.7378,76.8,,,,
978,2006-08-07,2018-01-08,춘천(농),춘천기상대(101),37.9026,127.7378,76.8,,,,
979,2018-01-08,2018-02-01,서산(농),,36.7737,126.4959,25.93,,,,
979,2015-07-13,2018-01-08,서산(농),,36.7737,126.4959,25.93,,,,
979,2007-10-31,2015-07-13,서산(농),홍성기상대(서산 129),36.7737,126.4959,25.93,,,,
980,2018-02-01,,강정,제주지방기상청(184),33.2613,126.4893,143,,,,
980,2017-12-15,2018-02-01,서귀포(농),제주지방기상청(184),33.2461,126.5653,50.47,,,,
980,2015-07-13,2017-12-15,서귀포(농),제주지방기상청(184),33.2461,126.5653,50.47,,,,
980,2007-10-31,2015-07-13,서귀포(농),서귀포지역기상서비스센터(189),33.2461,126.5653,50.47,,,,
980,2002-09-14,2002-11-01,강서A,부산지방기상청(159),35.2111,128.9806,5,,,,
981,2010-02-08,,보성군(농),여수기상대(168),34.7633,127.2123,2.8,,,,
981,2002-09-14,2002-11-06,낙동A,부산지방기상청(159),35.1583,128.900,6,,,,
1100,2010-11-15,,강남구청,,37.5178,127.048,,,,,
1101,2010-11-15,,개포동,,37.4898,127.0691,,,,,
1102,2010-11-15,,세곡동,,37.469,127.1069,,,,,
1103,2010-11-15,,강동구청,,37.5306,127.1241,,,,,
1104,2010-11-15,,고덕2동,,37.5605,127.1643,,,,,
1105,2010-11-15,,강북구청,,37.6272,127.0271,,,,,
1106,2010-11-15,,강서구청,,37.551,126.8496,,,,,
1107,2010-11-15,,공항펌프장,,37.5567,126.8171,,,,,
1108,2010-11-15,,관악구청,,37.4784,126.9514,,,,,
1109,2010-11-15,,신림펌프장,,37.4848,126.9085,,,,,
1110,2010-11-15,,광진구청,,37.5383,127.0819,,,,,
1111,2010-11-15,,개봉2동,,37.4909,126.8566,,,,,
1112,2010-11-15,,구로구청,,37.4952,126.8871,,,,,
1113,2010-11-15,,금천구청,,37.457,126.8954,,,,,
1114,2010-11-15,,노원구청,,37.6544,127.0564,,,,,
1115,2010-11-15,,상계1동,,37.6799,127.055,,,,,
1116,2010-11-15,,도봉구청,,37.6688,127.0475,,,,,
1118,2010-11-15,,동대문구청,,37.5746,127.0398,,,,,
1119,2010-11-15,,휘경펌프장,,37.5888,127.070,,,,,
1120,2010-11-15,,동작구청,,37.5125,126.9398,,,,,
1121,2010-11-15,,흑석펌프장,,37.5089,126.9632,,,,,
1122,2010-11-15,,마포구청,,37.5654,126.9001,,,,,
1123,2010-11-15,,봉원펌프장,,37.5439,126.930,,,,,
1124,2010-11-15,,서대문구청,,37.5794,126.9369,,,,,
1125,2010-11-15,,반포펌프장,,37.4999,126.996,,,,,
1126,2010-11-15,,서초구청,,37.4838,127.0324,,,,,
1127,2010-11-15,,뚝섬,,37.5509,127.0415,,,,,
1128,2010-11-15,,성동구청,,37.5635,127.0367,,,,,
1129,2010-11-15,,상월곡동,,37.6106,127.0357,,,,,
1130,2010-11-15,,성북구청,,37.5895,127.0167,,,,,
1131,2010-11-15,,마천2동,,37.4969,127.1485,,,,,
1132,2010-11-15,,송파구청,,37.5148,127.1061,,,,,
1133,2010-11-15,,목동,,37.5274,126.8788,,,,,
1134,2010-11-15,,양천구청,,37.517,126.8665,,,,,
1135,2010-11-15,,도림2,,37.5071,126.8969,,,,,
1136,2010-11-15,,영등포구청,,37.5264,126.8963,,,,,
1137,2010-11-15,,용산구청,,37.5322,126.9908,,,,,
1138,2010-11-15,,한남펌프장,,37.5292,127.0076,,,,,
1139,2010-11-15,,갈현1동,,37.6236,126.9167,,,,,
1140,2010-11-15,,은평구청,,37.6028,126.9296,,,,,
1141,2010-11-15,,증산펌프장,,37.5782,126.9029,,,,,
1142,2010-11-15,,부암동,,37.5925,126.964,,,,,
1143,2010-11-15,,종로구청,,37.5726,126.9797,,,,,
1144,2010-11-15,,중구청,,37.5637,126.9974,,,,,
1145,2010-11-15,,면목,,37.5784,127.0804,,,,,
1146,2010-11-15,,중랑구청,,37.6065,127.0933,,,,,
1151,2011-02-15,,남산,,37.5556,126.9922,10,,,,
1152,2011-02-15,,동대문,,37.5888,127.070,5,,,,
1153,2011-02-15,,성북,,37.6001,127.0315,12.5,,,,
1154,2011-02-15,,도봉,,37.6468,127.0437,5,,,,
1155,2011-02-15,,마포,,37.5735,126.9008,5,,,,
1156,2011-02-15,,구로,,37.4914,126.8836,12.5,,,,
1157,2011-02-15,,영등포,,37.5397,126.8889,5,,,,
1158,2011-02-15,,서초,,37.4798,126.9855,10,,,,
1159,2011-02-15,,강남,,37.5175,127.048,10,,,,
1160,2011-02-15,,서대문,,37.5808,126.9316,7.5,,,,
1161,2011-02-15,,금천,,37.4661,126.8998,7.5,,,,
1162,2011-02-15,,양천,,37.5268,126.8765,7.5,,,,
1163,2011-02-15,,노원,,37.639,127.0664,7.5,,,,
1164,2011-02-15,,광진,,37.5538,127.0805,7.5,,,,
1165,2011-02-15,,강북,,37.6183,127.0239,7.5,,,,
1166,2011-02-15,,송파,,37.503,127.1281,7.5,,,,
1167,2011-02-15,,용산,,37.5455,126.9699,10,,,,
1168,2011-02-15,,성동,,37.539,127.0416,5,,,,
1169,2011-02-15,,중랑,,37.574,127.0851,10,,,,
1170,2011-02-15,,중구,,37.5535,127.003,7.5,,,,
1171,2011-02-15,,종로,,37.5707,126.989,5,,,,
1172,2011-02-15,,은평,,37.6037,126.9278,7.5,,,,
1173,2011-02-15,,동작,,37.515,126.9448,5,,,,
1174,2011-02-15,,관악,,37.4896,126.9481,10,,,,
1175,2011-02-15,,강동,,37.529,127.1261,10,,,,
1176,2011-02-15,,강서,,37.5562,126.8719,5,,,,
1181,2012-09-20,,효제동,,37.5721,127.0051,,,,,
1182,2012-09-20,,면목동,,37.5849,127.094,,,,,
1183,2012-09-20,,용두동,,37.5756,127.029,,,,,
1185,2012-09-20,,길음동,,37.6067,127.0273,,,,,
1186,2012-09-20,,대흥동,,37.5498,126.9455,,,,,
1187,2012-09-20,,신촌,,37.555,126.9376,,,,,
1189,2012-09-20,,당산동,,37.525,126.8974,,,,,
1190,2012-09-20,,반포동,,37.5046,126.9945,,,,,
1191,2012-09-20,,신사동,,37.5158,127.0204,,,,,
1192,2012-09-20,,신정동,,37.5234,126.8587,,,,,
1193,2012-09-20,,서소문동,,37.5642,126.9748,,,,,
1194,2012-09-20,,서울역,,37.5512,126.9719,,,,,
1195,2012-09-20,,구의동,,37.5465,127.0921,,,,,
1196,2012-09-20,,방학동,,37.6542,127.0291,,,,,
1197,2012-09-20,,남가좌동,,37.5768,126.9379,,,,,
1198,2012-09-20,,화곡동,,37.5447,126.8352,,,,,
1199,2012-09-20,,구로동,,37.4988,126.8903,,,,,
1200,2012-09-20,,도곡동,,37.5173,127.0481,,,,,
1201,2012-09-20,,우이동,,37.6379,127.0289,,,,,
1202,2012-09-20,,사당동,,37.481,126.9716,,,,,
1203,2012-09-20,,신림동,,37.4874,126.9271,,,,,
1204,2012-09-20,,상계동,,37.6588,127.0685,,,,,
1205,2012-09-20,,시흥동,,37.4524,126.9083,,,,,
1206,2012-09-20,,청계천,,37.5686,126.9982,,,,,
1207,2012-09-20,,한남동,,37.5404,127.0048,,,,,
1208,2012-09-20,,천호동,,37.545,127.1368,,,,,
1209,2012-09-20,,영등포,,37.5195,126.9047,,,,,
1210,2012-09-20,,성수동,,37.5431,127.0418,,,,,
1211,2012-09-20,,청량리,,37.5806,127.0445,,,,,
1212,2012-09-20,,방이동,,37.5219,127.1242,,,,,
1213,2012-09-20,,길동,,37.5348,127.1392,,,,,
1214,2012-09-20,,종로,,37.5709,126.9957,,,,,
1250,2010-11-15,,가평,,37.8254,127.5166,,,,,
1251,2010-11-15,,북면,,37.8856,127.5503,,,,,
1252,2010-11-15,,상면,,37.8049,127.3567,,,,,
1254,2010-11-15,,설악,,37.6762,127.4947,,,,,
1256,2010-11-15,,청평,,37.7404,127.4242,,,,,
1257,2010-11-15,,현,,37.8175,127.3532,,,,,
1269,2010-11-15,,관산,,37.688,126.8625,,,,,
1270,2010-11-15,,대화펌프장,,37.6578,126.7378,,,,,
1271,2010-11-15,,마두역,,37.6589,126.775,,,,,
1272,2010-11-15,,일산서구청,,37.6754,126.7505,,,,,
1273,2010-11-15,,고양,,37.7033,126.9037,,,,,
1274,2010-11-15,,지축,,37.6518,126.9206,,,,,
1275,2010-11-15,,펌프장,,37.5983,126.8494,,,,,
1276,2010-11-15,,화정,,37.6375,126.8323,,,,,
1279,2010-11-15,,경안,,37.4106,127.2572,,,,,
1280,2010-11-15,,광남,,37.3891,127.2298,,,,,
1281,2010-11-15,,남종,,37.4942,127.3018,,,,,
1282,2010-11-15,,도척,,37.3047,127.3313,,,,,
1283,2010-11-15,,산성리,,37.4773,127.1895,,,,,
1284,2010-11-15,,송정,,37.4199,127.2459,,,,,
1285,2010-11-15,,송정배수,,37.4148,127.2657,,,,,
1286,2010-11-15,,곤지암,,37.3459,127.3441,,,,,
1287,2010-11-15,,양벌배수,,37.3869,127.2486,,,,,
1288,2010-11-15,,오포,,37.3833,127.2312,,,,,
1289,2010-11-15,,남한산성,,37.4633,127.2451,,,,,
1290,2010-11-15,,초월,,37.3852,127.288,,,,,
1291,2010-11-15,,퇴촌,,37.4667,127.307,,,,,
1292,2010-11-15,,교문,,37.5947,127.1296,,,,,
1294,2010-11-15,,대야도서관,,37.3301,126.9154,,,,,
1295,2010-11-15,,군하,,37.717,126.5521,,,,,
1296,2010-11-15,,마곡,,37.7202,126.6312,,,,,
1297,2010-11-15,,마송,,37.689,126.5973,,,,,
1298,2010-11-15,,사우,,37.6332,126.7167,,,,,
1299,2010-11-15,,신곡,,37.6034,126.771,,,,,
1300,2010-11-15,,양곡,,37.6575,126.6254,,,,,
1301,2010-11-15,,시청,,37.636,127.2165,,,,,
1302,2010-11-15,,와부,,37.5854,127.2167,,,,,
1303,2010-11-15,,퇴계원,,37.6493,127.1447,,,,,
1304,2010-11-15,,도농,,37.6072,127.159,,,,,
1305,2010-11-15,,화도,,37.6579,127.3005,,,,,
1306,2010-11-15,,별내,,37.7027,127.1249,,,,,
1307,2010-11-15,,오남,,37.6989,127.2047,,,,,
1308,2010-11-15,,진건,,37.6546,127.1777,,,,,
1309,2010-11-15,,수동,,37.7036,127.3261,,,,,
1310,2010-11-15,,진접,,37.7264,127.1899,,,,,
1311,2010-11-15,,조안,,37.5359,127.3034,,,,,
1312,2010-11-15,,호평,,37.6549,127.2487,,,,,
1313,2010-11-15,,화도하수처리장,,37.6311,127.3462,,,,,
1314,2010-11-15,,소사본,,37.4773,126.800,,,,,
1315,2010-11-15,,오정,,37.5284,126.7961,,,,,
1316,2010-11-15,,원미1,,37.4966,126.7872,,,,,
1317,2010-11-15,,중원구청,,37.4305,127.1373,,,,,
1318,2010-11-15,,판교동주민센터,,37.3899,127.0986,,,,,
1319,2010-11-15,,수정구청,,37.4503,127.1456,,,,,
1320,2010-11-15,,성남시청,,37.4201,127.1267,,,,,
1321,2010-11-15,,쓰레기소각장,,37.4317,127.1809,,,,,
1322,2010-11-15,,하수처리장,,37.461,127.1241,,,,,
1323,2010-11-15,,구미동주민센터,,37.3402,127.1226,,,,,
1324,2010-11-15,,상광교,,37.3303,127.0148,,,,,
1325,2010-11-15,,영통,,37.2572,127.0723,,,,,
1326,2010-11-15,,우만,,37.2849,127.0375,,,,,
1327,2010-11-15,,팔달구,,37.2634,127.0291,,,,,
1328,2010-11-15,,입북,,37.2932,126.9596,,,,,
1329,2010-11-15,,조원,,37.304,127.0101,,,,,
1330,2010-11-15,,탑,,37.2577,126.9718,,,,,
1331,2015-09-15,,이의동,,37.3108,127.0393,,,,,
